opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of,manager,regional_office
7MP6KLZO,Moses Frase,GTX Basic,Goodsilron,Engaging,2017-07-24,,,GTX,550.0,marketing,2000.0,2952.73,5107.0,United States,,Dustin Brinkmann,Central
2TYZRE2R,Moses Frase,MG Special,Massive Dynamic,Engaging,2017-07-24,,,MG,55.0,entertainment,1989.0,665.06,1095.0,United States,,Dustin Brinkmann,Central
U5K1Y35J,Moses Frase,MG Special,Inity,Won,2017-07-24,2017-07-25,58.0,MG,55.0,marketing,1986.0,2403.58,8801.0,United States,,Dustin Brinkmann,Central
G2XP6IGJ,Moses Frase,GTX Basic,No Acct Name Entered,Engaging,2017-07-25,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
MLD3WEJC,Moses Frase,MG Advanced,Xx-holding,Engaging,2017-07-25,,,MG,3393.0,finance,1993.0,7537.24,20293.0,United States,,Dustin Brinkmann,Central
IK7LMFER,Moses Frase,MG Special,No Acct Name Entered,Engaging,2017-07-26,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
P3K1DVYB,Moses Frase,MG Advanced,No Acct Name Entered,Engaging,2017-07-26,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
BB1PRS3T,Moses Frase,MG Advanced,No Acct Name Entered,Engaging,2017-07-26,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
EN8JHUXA,Moses Frase,GTX Basic,No Acct Name Entered,Engaging,2017-07-27,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
M5FP7HGQ,Moses Frase,MG Special,No Acct Name Entered,Engaging,2017-07-28,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
Q8Q4R3SW,Moses Frase,GTX Plus Pro,dambase,Lost,2017-07-28,2017-08-10,0.0,GTX,5482.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
ABT1TDH1,Moses Frase,GTX Basic,No Acct Name Entered,Engaging,2017-07-30,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
DJFMG9QI,Moses Frase,MG Special,Plusstrip,Engaging,2017-07-30,,,MG,55.0,entertainment,2002.0,349.81,315.0,United States,,Dustin Brinkmann,Central
DDWSCXZA,Moses Frase,MG Advanced,Rundofase,Won,2017-07-30,2017-09-19,3457.0,MG,3393.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
283MDYKM,Moses Frase,GTX Plus Basic,No Acct Name Entered,Engaging,2017-07-31,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
56LUBQTV,Moses Frase,MG Advanced,No Acct Name Entered,Engaging,2017-07-31,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
DOU4T9EI,Moses Frase,MG Special,Cancity,Lost,2017-07-31,2017-11-02,0.0,MG,55.0,retail,2001.0,718.62,2448.0,United States,,Dustin Brinkmann,Central
XUU1PPTJ,Moses Frase,GTX Plus Pro,Rangreen,Won,2017-07-31,2017-11-10,5234.0,GTX,5482.0,technology,1987.0,2938.67,8775.0,Panama,,Dustin Brinkmann,Central
Y7244XW7,Moses Frase,MG Special,Plussunin,Engaging,2017-08-01,,,MG,55.0,retail,2003.0,1419.98,4018.0,United States,,Dustin Brinkmann,Central
KIKG1BGV,Moses Frase,MG Advanced,Domzoom,Engaging,2017-08-02,,,MG,3393.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
0R5KAHNB,Moses Frase,MG Advanced,Umbrella Corporation,Engaging,2017-08-03,,,MG,3393.0,finance,1998.0,2022.14,5113.0,United States,,Dustin Brinkmann,Central
5VW9YVTU,Moses Frase,GTX Basic,Condax,Engaging,2017-08-04,,,GTX,550.0,medical,2017.0,4.54,9.0,United States,,Dustin Brinkmann,Central
FUI9BIS3,Moses Frase,MG Advanced,Funholding,Engaging,2017-08-04,,,MG,3393.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
9P180HVQ,Moses Frase,GTX Basic,Zencorporation,Engaging,2017-08-05,,,GTX,550.0,technology,2011.0,40.79,142.0,China,,Dustin Brinkmann,Central
ACGLK2YE,Moses Frase,GTX Plus Basic,Treequote,Engaging,2017-08-05,,,GTX,1096.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Dustin Brinkmann,Central
0F9GSZRO,Moses Frase,GTX Basic,Bioholding,Lost,2017-08-05,2017-11-11,0.0,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
BEELPVP0,Moses Frase,MG Special,Scottech,Lost,2017-08-05,2017-08-15,0.0,MG,55.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
56SRDF1B,Moses Frase,MG Special,Genco Pura Olive Oil Company,Won,2017-08-09,2017-09-09,59.0,MG,55.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
44Q1W18Y,Moses Frase,MG Special,Zoomit,Engaging,2017-08-12,,,MG,55.0,entertainment,1992.0,324.19,978.0,United States,,Dustin Brinkmann,Central
LT111IZL,Moses Frase,MG Special,No Acct Name Entered,Engaging,2017-08-12,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
QHY85D44,Moses Frase,MG Special,No Acct Name Entered,Engaging,2017-08-12,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
R0YCRJVQ,Moses Frase,MG Advanced,Isdom,Lost,2017-08-12,2017-08-17,0.0,MG,3393.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
HQKWQ004,Moses Frase,MG Advanced,No Acct Name Entered,Engaging,2017-08-13,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
JNYA5ZHI,Moses Frase,MG Special,Codehow,Lost,2017-08-15,2017-11-10,0.0,MG,55.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
DCNA3CA1,Moses Frase,GTX Basic,Scottech,Won,2017-08-15,2017-12-18,716.0,GTX,550.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
P8GXMSXL,Moses Frase,MG Advanced,Ron-tech,Lost,2017-08-17,2017-08-28,0.0,MG,3393.0,medical,1992.0,3922.42,6837.0,United States,,Dustin Brinkmann,Central
H7P5O25G,Moses Frase,MG Advanced,Funholding,Lost,2017-08-19,2017-11-20,0.0,MG,3393.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
P858PP0L,Moses Frase,MG Advanced,Stanredtax,Won,2017-08-20,2017-12-17,3894.0,MG,3393.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
0VFBWUG5,Moses Frase,GTX Plus Basic,Codehow,Lost,2017-08-21,2017-11-03,0.0,GTX,1096.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
FKOA9EF9,Moses Frase,GTX Plus Pro,Warephase,Won,2017-08-22,2017-11-11,4731.0,GTX,5482.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
VMOGUQA7,Moses Frase,MG Special,Conecom,Won,2017-08-23,2017-12-13,51.0,MG,55.0,technology,2005.0,1520.66,1806.0,United States,,Dustin Brinkmann,Central
ZTUJ5KQ8,Moses Frase,MG Special,Scottech,Lost,2017-08-26,2017-11-12,0.0,MG,55.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
ZQHJNTDK,Moses Frase,GTX Plus Basic,Isdom,Won,2017-08-26,2017-11-13,1042.0,GTX,1096.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
VIZ9ZLVT,Moses Frase,GTX Plus Basic,Rundofase,Lost,2017-08-28,2017-11-30,0.0,GTX,1096.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
9ZY0QQ8Q,Moses Frase,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-08-28,2017-11-27,0.0,MG,3393.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
BO2XRLBS,Moses Frase,MG Special,Ron-tech,Lost,2017-08-29,2017-11-16,0.0,MG,55.0,medical,1992.0,3922.42,6837.0,United States,,Dustin Brinkmann,Central
MZ987882,Moses Frase,GTX Plus Basic,Warephase,Won,2017-08-31,2017-12-17,1374.0,GTX,1096.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
02EC1993,Moses Frase,MG Special,Scottech,Won,2017-08-31,2017-11-08,57.0,MG,55.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
TKI8MEZZ,Moses Frase,GTX Plus Basic,Domzoom,Won,2017-09-04,2017-12-31,975.0,GTX,1096.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
QSHP9AHU,Moses Frase,GTX Plus Basic,Funholding,Won,2017-09-04,2017-12-13,847.0,GTX,1096.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
S5NVSXEX,Moses Frase,GTX Plus Basic,Condax,Won,2017-09-07,2017-12-11,1033.0,GTX,1096.0,medical,2017.0,4.54,9.0,United States,,Dustin Brinkmann,Central
ZDAJ4PFJ,Moses Frase,GTX Basic,Bioholding,Won,2017-09-11,2017-12-03,513.0,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
02ILGBRB,Moses Frase,MG Special,dambase,Lost,2017-09-16,2017-11-21,0.0,MG,55.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
ZFIT4XWO,Moses Frase,MG Advanced,Stanredtax,Won,2017-09-16,2017-12-05,3039.0,MG,3393.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,2017-09-18,2017-12-25,520.0,GTX,550.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,2017-09-20,2017-12-28,3627.0,MG,3393.0,retail,2001.0,718.62,2448.0,United States,,Dustin Brinkmann,Central
MEKVHSCB,Moses Frase,MG Special,Dontechi,Lost,2017-09-23,2017-11-27,0.0,MG,55.0,software,1982.0,4618.0,10083.0,United States,,Dustin Brinkmann,Central
10984DDU,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-09-24,2017-12-28,7300.0,GTX,5482.0,retail,1995.0,332.43,799.0,United States,,Dustin Brinkmann,Central
N2SLAOZR,Moses Frase,GTX Basic,Finhigh,Lost,2017-09-25,2017-10-04,0.0,GTX,550.0,finance,2006.0,1102.43,1759.0,United States,,Dustin Brinkmann,Central
02TUKBP3,Moses Frase,MG Special,Zumgoity,Lost,2017-09-25,2017-11-30,0.0,MG,55.0,medical,1984.0,441.08,1210.0,United States,,Dustin Brinkmann,Central
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,2017-09-26,2017-11-15,571.0,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
SH0BSL0Z,Moses Frase,GTX Basic,Scottech,Won,2017-09-26,2017-12-24,619.0,GTX,550.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
PBGB323I,Moses Frase,GTX Basic,Cancity,Won,2017-09-30,2017-10-07,549.0,GTX,550.0,retail,2001.0,718.62,2448.0,United States,,Dustin Brinkmann,Central
76WXMI88,Moses Frase,MG Special,Stanredtax,Won,2017-10-05,2017-12-28,50.0,MG,55.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
Q4KZSJ6Q,Moses Frase,GTX Basic,dambase,Won,2017-10-06,2017-10-07,510.0,GTX,550.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
1IABHXOP,Moses Frase,GTX Basic,Gogozoom,Won,2017-10-06,2017-10-14,552.0,GTX,550.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,Dustin Brinkmann,Central
R19OP4QL,Moses Frase,GTX Basic,Rangreen,Won,2017-10-07,2017-10-19,577.0,GTX,550.0,technology,1987.0,2938.67,8775.0,Panama,,Dustin Brinkmann,Central
X2I316HD,Moses Frase,GTX Basic,dambase,Won,2017-10-10,2017-12-29,523.0,GTX,550.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
D00FIU21,Moses Frase,GTX Basic,Finhigh,Won,2017-10-12,2017-12-11,457.0,GTX,550.0,finance,2006.0,1102.43,1759.0,United States,,Dustin Brinkmann,Central
C48I5WD9,Moses Frase,MG Advanced,Warephase,Won,2017-10-12,2017-10-13,3090.0,MG,3393.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
BRIOGGKC,Moses Frase,MG Advanced,Inity,Lost,2017-10-13,2017-11-29,0.0,MG,3393.0,marketing,1986.0,2403.58,8801.0,United States,,Dustin Brinkmann,Central
GZYL4SG1,Moses Frase,GTX Plus Basic,Rangreen,Won,2017-10-13,2017-10-26,978.0,GTX,1096.0,technology,1987.0,2938.67,8775.0,Panama,,Dustin Brinkmann,Central
LFM4SMIA,Moses Frase,GTX Plus Pro,Codehow,Won,2017-10-15,2017-10-23,5449.0,GTX,5482.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
W2QJUK1Y,Moses Frase,GTX Basic,Betatech,Won,2017-10-16,2017-10-28,562.0,GTX,550.0,medical,1986.0,647.18,1185.0,Kenya,,Dustin Brinkmann,Central
7GWM1WT0,Moses Frase,GTX Basic,Hottechi,Won,2017-10-25,2017-12-30,537.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,2017-10-27,2017-12-14,656.0,GTX,550.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
04G3DK6T,Moses Frase,MG Special,Warephase,Won,2017-11-09,2017-11-21,54.0,MG,55.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
6FR9YZH2,Moses Frase,GTX Plus Pro,Bioholding,Lost,2017-11-16,2017-11-17,0.0,GTX,5482.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
UHYI2QB2,Moses Frase,MG Special,Funholding,Lost,2017-11-18,2017-11-28,0.0,MG,55.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
IG9RPWOZ,Moses Frase,GTX Plus Pro,Stanredtax,Won,2017-11-20,2017-12-09,5756.0,GTX,5482.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
3GFZ7SN4,Moses Frase,MG Advanced,Streethex,Won,2017-11-20,2017-11-23,3161.0,MG,3393.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
Z1IF1M5M,Moses Frase,GTX Plus Basic,Konmatfix,Won,2017-11-25,2017-11-29,1001.0,GTX,1096.0,marketing,1985.0,375.43,1190.0,United States,,Dustin Brinkmann,Central
XF54BYUH,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-12-01,2017-12-09,5619.0,GTX,5482.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
HKMMBDMW,Moses Frase,GTX Basic,Plusstrip,Prospecting,,,,GTX,550.0,entertainment,2002.0,349.81,315.0,United States,,Dustin Brinkmann,Central
52V1RWCZ,Moses Frase,GTX Basic,Stanredtax,Prospecting,,,,GTX,550.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
XS7L2AQE,Moses Frase,GTX Basic,Zencorporation,Prospecting,,,,GTX,550.0,technology,2011.0,40.79,142.0,China,,Dustin Brinkmann,Central
M22PCEKY,Moses Frase,GTX Basic,No Acct Name Entered,Prospecting,,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
IVTNXNYP,Moses Frase,GTX Basic,No Acct Name Entered,Prospecting,,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
HOXD9TTL,Moses Frase,GTX Basic,No Acct Name Entered,Prospecting,,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
H046CU4Z,Moses Frase,GTX Basic,No Acct Name Entered,Prospecting,,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
JF4MEWPX,Moses Frase,GTX Basic,No Acct Name Entered,Prospecting,,,,GTX,550.0,,,,,,,Dustin Brinkmann,Central
1HD5JJM3,Moses Frase,GTX Plus Basic,No Acct Name Entered,Prospecting,,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
NWPSEF2I,Moses Frase,GTX Plus Basic,No Acct Name Entered,Prospecting,,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
0E8D6TCQ,Moses Frase,GTX Plus Basic,No Acct Name Entered,Prospecting,,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
7MKYTX69,Moses Frase,GTX Plus Pro,No Acct Name Entered,Prospecting,,,,GTX,5482.0,,,,,,,Dustin Brinkmann,Central
CLPDG9BG,Moses Frase,MG Special,Yearin,Prospecting,,,,MG,55.0,retail,2005.0,2261.05,3851.0,United States,,Dustin Brinkmann,Central
32NDDT4L,Moses Frase,MG Special,No Acct Name Entered,Prospecting,,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
1969NL80,Moses Frase,MG Special,No Acct Name Entered,Prospecting,,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
IKR0NSUE,Moses Frase,MG Special,No Acct Name Entered,Prospecting,,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
473F6L9F,Moses Frase,MG Special,No Acct Name Entered,Prospecting,,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
KN4LCS4D,Moses Frase,MG Special,No Acct Name Entered,Prospecting,,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
EL09RK8X,Moses Frase,MG Advanced,Dalttechnology,Prospecting,,,,MG,3393.0,software,2013.0,98.79,96.0,United States,Bubba Gump,Dustin Brinkmann,Central
Y9EBNML6,Moses Frase,MG Advanced,Donquadtech,Prospecting,,,,MG,3393.0,technology,1992.0,1712.68,3194.0,United States,Acme Corporation,Dustin Brinkmann,Central
9H2V1F1E,Moses Frase,MG Advanced,Funholding,Prospecting,,,,MG,3393.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
2872DC79,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
OYRF34VN,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
HP8IWA1E,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
M5ZYQFGR,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
0CECGPEJ,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
D6YEYMJC,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
RLDCYEJU,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
BIN9U8D9,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
8O98HGMW,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
SRYX0U85,Moses Frase,MG Advanced,No Acct Name Entered,Prospecting,,,,MG,3393.0,,,,,,,Dustin Brinkmann,Central
Z063OYW0,Darcel Schlecht,GTX Pro,Isdom,Won,2016-10-25,2017-03-11,4514.0,GTX,4821.0,medical,2002.0,3178.24,4540.0,United States,,Melvin Marxen,Central
EC4QE1BX,Darcel Schlecht,MG Special,Cancity,Won,2016-10-25,2017-03-07,50.0,MG,55.0,retail,2001.0,718.62,2448.0,United States,,Melvin Marxen,Central
ADRB8OMB,Darcel Schlecht,GTX Basic,Warephase,Won,2016-11-08,2017-03-26,561.0,GTX,550.0,services,1997.0,2041.73,5276.0,United States,,Melvin Marxen,Central
TCHFT25B,Darcel Schlecht,GTX Basic,Stanredtax,Lost,2016-11-14,2017-03-08,0.0,GTX,550.0,finance,1987.0,1698.2,3798.0,United States,,Melvin Marxen,Central
CZVN09WN,Darcel Schlecht,GTX Plus Basic,Konmatfix,Won,2016-11-14,2017-03-20,1170.0,GTX,1096.0,marketing,1985.0,375.43,1190.0,United States,,Melvin Marxen,Central
97UN20YY,Darcel Schlecht,MG Advanced,Conecom,Won,2016-11-16,2017-03-14,3725.0,MG,3393.0,technology,2005.0,1520.66,1806.0,United States,,Melvin Marxen,Central
0DFXFKT7,Darcel Schlecht,GTX Plus Basic,Rundofase,Lost,2016-11-17,2017-03-21,0.0,GTX,1096.0,technology,1983.0,1008.06,1238.0,United States,,Melvin Marxen,Central
ONYNTUCG,Darcel Schlecht,GTX Pro,Funholding,Lost,2016-11-19,2017-03-17,0.0,GTX,4821.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Melvin Marxen,Central
HIOHX80Y,Darcel Schlecht,MG Advanced,Gogozoom,Won,2016-11-19,2017-03-18,3563.0,MG,3393.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,Melvin Marxen,Central
C20AVXN7,Darcel Schlecht,GTX Pro,Gogozoom,Won,2016-11-22,2017-03-14,4359.0,GTX,4821.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,Melvin Marxen,Central
JQBJMETQ,Darcel Schlecht,MG Special,Domzoom,Won,2016-11-25,2017-03-27,49.0,MG,55.0,entertainment,1998.0,217.87,551.0,United States,,Melvin Marxen,Central
D40N5I9Y,Darcel Schlecht,GTX Pro,Finhigh,Won,2016-11-26,2017-03-08,4739.0,GTX,4821.0,finance,2006.0,1102.43,1759.0,United States,,Melvin Marxen,Central
GCA97W27,Darcel Schlecht,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2016-11-28,2017-03-06,1161.0,GTX,1096.0,retail,2007.0,894.33,1635.0,Italy,,Melvin Marxen,Central
QHI8WRIA,Darcel Schlecht,GTX Pro,Dontechi,Won,2016-12-01,2017-03-30,4511.0,GTX,4821.0,software,1982.0,4618.0,10083.0,United States,,Melvin Marxen,Central
A0ANOYPF,Darcel Schlecht,GTX Pro,Ron-tech,Won,2016-12-02,2017-03-09,4891.0,GTX,4821.0,medical,1992.0,3922.42,6837.0,United States,,Melvin Marxen,Central
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2016-12-03,2017-03-12,0.0,GTX,550.0,software,1982.0,4618.0,10083.0,United States,,Melvin Marxen,Central
TZCAQWL3,Darcel Schlecht,GTX Pro,Funholding,Lost,2016-12-03,2017-03-19,0.0,GTX,4821.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Melvin Marxen,Central
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2016-12-03,2017-03-23,516.0,GTX,550.0,technology,2000.0,1223.72,2497.0,Norway,,Melvin Marxen,Central
B8E0UUZR,Darcel Schlecht,GTX Pro,Rangreen,Won,2016-12-03,2017-03-22,4829.0,GTX,4821.0,technology,1987.0,2938.67,8775.0,Panama,,Melvin Marxen,Central
3W1K7X5F,Darcel Schlecht,GTX Pro,Condax,Lost,2016-12-04,2017-03-09,0.0,GTX,4821.0,medical,2017.0,4.54,9.0,United States,,Melvin Marxen,Central
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2016-12-04,2017-03-12,5522.0,GTX,5482.0,medical,1992.0,3922.42,6837.0,United States,,Melvin Marxen,Central
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,GTX,5482.0,medical,1986.0,647.18,1185.0,Kenya,,Melvin Marxen,Central
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,GTX,550.0,employment,1997.0,291.27,586.0,United States,,Melvin Marxen,Central
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,GTX,550.0,finance,2006.0,1102.43,1759.0,United States,,Melvin Marxen,Central
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,MG,3393.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Melvin Marxen,Central
01QKN578,Darcel Schlecht,GTX Pro,Funholding,Won,2016-12-23,2017-03-20,4247.0,GTX,4821.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Melvin Marxen,Central
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,MG,3393.0,retail,1995.0,332.43,799.0,United States,,Melvin Marxen,Central
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,GTX,5482.0,medical,2002.0,3178.24,4540.0,United States,,Melvin Marxen,Central
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,GTX,550.0,technology,1987.0,2938.67,8775.0,Panama,,Melvin Marxen,Central
0IO00FNS,Darcel Schlecht,GTX Pro,Warephase,Lost,2016-12-28,2017-03-16,0.0,GTX,4821.0,services,1997.0,2041.73,5276.0,United States,,Melvin Marxen,Central
8S6TNXYB,Darcel Schlecht,GTX Pro,Conecom,Won,2016-12-28,2017-03-22,3952.0,GTX,4821.0,technology,2005.0,1520.66,1806.0,United States,,Melvin Marxen,Central
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,GTX,550.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,Melvin Marxen,Central
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,GTX,1096.0,finance,1987.0,1698.2,3798.0,United States,,Melvin Marxen,Central
RK52YU8S,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-01-05,2017-03-09,0.0,GTX,4821.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Melvin Marxen,Central
MXNVX2AM,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-01-06,2017-03-18,0.0,GTX,4821.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Melvin Marxen,Central
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56.0,MG,55.0,retail,1995.0,332.43,799.0,United States,,Melvin Marxen,Central
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52.0,MG,55.0,finance,2006.0,1102.43,1759.0,United States,,Melvin Marxen,Central
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,0.0,GTX,5482.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Melvin Marxen,Central
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-01-21,2017-03-19,657.0,GTX,550.0,medical,1992.0,3922.42,6837.0,United States,,Melvin Marxen,Central
RLUGVSNV,Darcel Schlecht,GTX Plus Basic,Funholding,Won,2017-01-22,2017-05-12,943.0,GTX,1096.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Melvin Marxen,Central
NOXNFJ2L,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-01-24,2017-05-17,1067.0,GTX,1096.0,services,1997.0,2041.73,5276.0,United States,,Melvin Marxen,Central
